manager,group,source_file,topic_id,bucket,category,subcategory,view,page,raw_wording,why
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_geography_china,equities,geography,china,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_size_large_cap,equities,size,large_cap,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_size_small_cap,equities,size,small_cap,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_style_growth,equities,style,growth,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_style_value,equities,style,value,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,equities_style_quality,equities,style,quality,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,fixed_income_overall,fixed_income,overall,overall,positive,6,"The path toward neutral policy rates progresses at different speeds across geographies. In the Eurozone, strong corporate fundamentals and historically attractive carry make credit a stable source of return for 2026.",Santander sees carry and normalization as fixed-income opportunities.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,fixed_income_credit_quality_investment_grade,fixed_income,credit_quality,investment_grade,positive,6,We maintain a positive view on Eurozone investment-grade credit for 2026. Yields remain attractive and offer an additional premium over sovereign debt.,Eurozone IG is explicitly preferred.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,fixed_income_credit_quality_high_yield,fixed_income,credit_quality,high_yield,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,fixed_income_duration,fixed_income,duration,overall,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,positive,6,"The divergence in policy opens opportunities in UK and Brazilian sovereign bonds, where carry combines with our expectation of rate cuts.",Selective sovereign opportunities are part of the bond allocation.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,fixed_income_segment_corporate_bonds,fixed_income,segment,corporate_bonds,positive,6,"In the Eurozone, strong corporate fundamentals and historically attractive carry make credit a stable source of return for 2026.",Corporate credit is a stable return source in the Eurozone.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,fixed_income_segment_inflation_linked,fixed_income,segment,inflation_linked,positive,6,Nominal and inflation-linked UK government bonds still offer the highest yields among G7 economies.,Santander explicitly includes inflation-linked sovereign exposure in the opportunity set.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,currencies_overall,currencies,overall,overall,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,currencies_usd,currencies,currency,usd,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,currencies_eur,currencies,currency,eur,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,currencies_jpy,currencies,currency,jpy,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,currencies_em_fx,currencies,currency,em_fx,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,commodities_overall,commodities,overall,overall,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,commodities_gold,commodities,commodity,gold,positive,43,We remain positive on gold. Gold remains on an upward trend and continues to be the preferred hedge against geopolitical and inflation risks.,Gold is the preferred hedge in the commodity book.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,commodities_oil,commodities,commodity,oil,negative,43,"In oil, we anticipate an oversupplied market in 2026, with Brent prices in the 55–60 USD per barrel range.",Oil is capped by oversupply in the base case.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,commodities_industrial_metals,commodities,commodity,industrial_metals,mixed,43,"Demand linked to the energy transition and infrastructure investment should remain supportive, but rising supply and slower growth in China will likely cap the recovery potential of industrial metals.","Supportive demand exists, but the upside is capped by supply and China."
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,themes_ai,themes,theme,ai,positive,7,"Corporate investment in AI infrastructure, semiconductors, and the cloud is surging to record levels and is now large enough to contribute nearly half of U.S. real GDP growth.",AI capex is central to the house thematic framework.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,themes_healthcare,themes,theme,healthcare,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,themes_energy_transition,themes,theme,energy_transition,positive,43,Demand linked to the energy transition and infrastructure investment should remain supportive for industrial metals.,Energy transition and infrastructure remain supportive thematic drivers.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,mixed,7,"Trade, technology, and capital are being redirected by industrial policy, tariffs, and sanctions, fragmenting global supply chains.",Geopolitics is framed as a live risk that can reprice regions and asset classes.
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,,,,
Santander AM,G3 Regional / institutional,Santander AM -Market Outlook 2026 Climbing towards new highs.pdf,themes_other,themes,theme,other,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_overall,equities,overall,overall,positive,49,"Le prospettive per i mercati azionari globali restano positive: ci aspettiamo che gli indici principali registrino nuovi massimi, principalmente con il traino della crescita degli utili.",Anima remains constructive on global equities overall.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_us,equities,geography,us,positive,49,Privilegiamo gli Stati Uniti rispetto agli altri Paesi sviluppati.,The US remains the preferred developed-market equity exposure.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_europe,equities,geography,europe,positive,36,"Pensiamo che anche Europa e Giappone registreranno performance positive, con il sostegno dei piani di stimolo fiscale locali.",Europe is supported by local fiscal stimulus and still expected to perform positively.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_japan,equities,geography,japan,positive,36,"Pensiamo che anche Europa e Giappone registreranno performance positive, con il sostegno dei piani di stimolo fiscale locali.",Japan is also expected to benefit from local fiscal support.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_em,equities,geography,em,positive,39,"Manteniamo un sovrappeso sull’Asia emergente, sostenuta dall’esposizione alla tecnologia e alle catene del valore legate all’intelligenza artificiale, nonché dal probabile indebolimento del dollaro.",Anima is explicitly overweight emerging Asia.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_geography_china,equities,geography,china,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_size_large_cap,equities,size,large_cap,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_size_small_cap,equities,size,small_cap,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_style_growth,equities,style,growth,positive,49,"Privilegiamo i comparti ciclici rispetto ai difensivi, con un bias più costruttivo sui titoli Growth.",Growth remains the preferred style tilt.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_style_value,equities,style,value,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,equities_style_quality,equities,style,quality,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_overall,fixed_income,overall,overall,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_credit_quality_investment_grade,fixed_income,credit_quality,investment_grade,positive,49,"Corporate Euro Investment Grade: restiamo investiti, ma manteniamo un approccio cauto, privilegiando i segmenti di mercato in cui i rischi sono meglio remunerati.",Euro IG remains a core credit exposure even with tighter valuations.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_credit_quality_high_yield,fixed_income,credit_quality,high_yield,mixed,30-31,"Il credito High Yield in euro ha registrato dinamiche peculiari. Gli sviluppi restano selettivamente favorevoli, ma i rischi paiono asimmetrici e non adeguatamente remunerati.",High yield is tactical and selective rather than a broad overweight.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_duration,fixed_income,duration,overall,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_segment_corporate_bonds,fixed_income,segment,corporate_bonds,positive,27-29,Il 2025 è stato un altro anno positivo per il mondo del credito. I trend macro e di politica monetaria sono rimasti favorevoli e permane l’impostazione nella calibrazione dell’esposizione al rischio credito/tasso.,Corporate credit remains supported by resilient macro and easing policy.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,fixed_income_segment_inflation_linked,fixed_income,segment,inflation_linked,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,currencies_overall,currencies,overall,overall,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,currencies_usd,currencies,currency,usd,negative,39,"Manteniamo un sovrappeso sull’Asia emergente, sostenuta anche dal probabile indebolimento del dollaro.",A weaker dollar is part of the EM preference.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,currencies_eur,currencies,currency,eur,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,currencies_jpy,currencies,currency,jpy,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,currencies_em_fx,currencies,currency,em_fx,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,commodities_overall,commodities,overall,overall,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,commodities_gold,commodities,commodity,gold,positive,41-42,"Il rally dell’oro è stato sostenuto dalle persistenti tensioni geopolitiche, dall’incertezza sul contesto macroeconomico e politico, dalla debolezza del dollaro e dalle attese di allentamento monetario negli Stati Uniti.",Gold remains supported as a macro and geopolitical hedge.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,commodities_oil,commodities,commodity,oil,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,commodities_industrial_metals,commodities,commodity,industrial_metals,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,themes_ai,themes,theme,ai,positive,39,"Suggeriamo di aumentare l’esposizione ai settori legati alla tecnologia e a quelli più direttamente esposti allo sviluppo dell’intelligenza artificiale, che costituisce una delle principali leve di crescita strutturale per i mercati emergenti.",AI is treated as a core structural growth driver.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,themes_healthcare,themes,theme,healthcare,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,themes_energy_transition,themes,theme,energy_transition,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,negative,41-42,Le persistenti tensioni geopolitiche restano uno dei principali fattori a supporto dell’oro e di volatilità sui mercati.,Geopolitical tension remains a live portfolio risk factor.
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,,,,
Anima,G3 Regional / institutional,Anima - GlobalOutlook_2026.pdf,themes_other,themes,theme,other,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_overall,equities,overall,overall,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_geography_us,equities,geography,us,negative,29,"Policy volatility, trade frictions and concentration risk have prompted some institutional investors to consider diversifying away from an overweight US allocation.",M&G explicitly argues against maintaining a concentrated US overweight.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_geography_europe,equities,geography,europe,positive,29,Europe’s structural reforms are reinforcing its appeal as a region combining stability with growth potential.,Europe is treated as a better-balanced equity region.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_geography_japan,equities,geography,japan,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_geography_em,equities,geography,em,positive,6,Investors may seek to diversify beyond expensive AI stocks and consider more attractively valued stocks in regions such as Europe and emerging markets.,Emerging markets are part of the valuation-driven diversification trade.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_geography_china,equities,geography,china,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_size_large_cap,equities,size,large_cap,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_size_small_cap,equities,size,small_cap,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_style_growth,equities,style,growth,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_style_value,equities,style,value,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,equities_style_quality,equities,style,quality,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_overall,fixed_income,overall,overall,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_credit_quality_investment_grade,fixed_income,credit_quality,investment_grade,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_credit_quality_high_yield,fixed_income,credit_quality,high_yield,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_duration,fixed_income,duration,overall,long,11,Longer duration bonds now offer a more attractive pick up versus cash.,M&G sees more value in extending duration than earlier in the cycle.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_segment_government_bonds,fixed_income,segment,government_bonds,positive,7,The real (inflation-adjusted) yields available on long-dated government bonds are more attractive than they have been in many years.,Government bonds regain appeal through attractive real yields.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_segment_corporate_bonds,fixed_income,segment,corporate_bonds,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_segment_em_debt,fixed_income,segment,em_debt,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,fixed_income_segment_inflation_linked,fixed_income,segment,inflation_linked,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,currencies_overall,currencies,overall,overall,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,currencies_usd,currencies,currency,usd,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,currencies_eur,currencies,currency,eur,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,currencies_jpy,currencies,currency,jpy,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,currencies_em_fx,currencies,currency,em_fx,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,commodities_overall,commodities,overall,overall,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,commodities_gold,commodities,commodity,gold,positive,19,"Gold, while lacking cash flow, could continue to serve as tail risk insurance in an environment of reduced dollar exposure and rising central bank demand.",Gold remains a preferred hedge asset.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,commodities_oil,commodities,commodity,oil,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,commodities_industrial_metals,commodities,commodity,industrial_metals,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_ai,themes,theme,ai,mixed,13,"We are only at the very start of the widespread application of AI, but this is the time to let go of passive exposure to AI stocks and take a more active investment approach.","AI is important, but M&G is explicitly cautious on passive exposure and valuation euphoria."
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_healthcare,themes,theme,healthcare,positive,27,"The most compelling opportunities sit within transformative sectors such as climate tech, fintech, cybersecurity and health tech.",Health tech is named as one of the most compelling structural themes.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_energy_transition,themes,theme,energy_transition,positive,27,The most compelling opportunities sit within sectors innovating within energy transition and leading environmental and societal change.,Energy transition remains a preferred long-duration theme.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_geopolitical_risk,themes,theme,geopolitical_risk,negative,3,"Extreme volatility was all too often the prevailing backdrop: the Liberation Day tariffs crash, ongoing geopolitical conflict, a US credit rating downgrade and increasing questions about AI-led market momentum.",Geopolitics remains a live source of volatility and risk.
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_defense_sovereignty,themes,theme,defense_sovereignty,,,,
M&G Investments,G3 Regional / institutional,M&G - investment-perspectives-outlook-26.pdf,themes_other,themes,theme,other,positive,28,"Capital is moving toward certainty and resilience, favouring assets that can withstand volatility and deliver sustainable growth.",Resilience is a recurring cross-asset theme in M&G’s outlook.
